Timestamp,Algorithm,Size,Time_ms,,,,,,,,Sum:,34145910,,,
10/13/2025 20:10:56,Kruskal,8x8,9069,,,,,,,,,,,,
10/13/2025 20:11:03,Wilson,8x8,2469,,,,,,,,,,,,
10/13/2025 20:11:09,Aldous-Broder,8x8,4977,,,,,,,,,,,,
10/13/2025 20:11:17,Hunt & Kill,8x8,7583,,,,,,,,,,,,
10/13/2025 20:11:17,Prim,8x8,3223,,,,,,,,,,,,
10/13/2025 20:11:39,Aldous-Broder,8x8,21394,,,,,,,,,,,,
10/13/2025 20:11:47,Wilson,8x8,7628,,,,,,,,,,,,
10/13/2025 20:12:00,Kruskal,8x8,10946,,,,,,,,,,,,
10/13/2025 20:12:06,Hunt & Kill,8x8,5928,,,,,,,,,,,,
10/13/2025 20:12:13,Prim,8x8,4823,,,,,,,,,,,,
10/13/2025 20:12:20,DFS,8x8,5259,,,,,,,,,,,,
10/13/2025 20:12:23,Prim,8x8,3972,,,,,,,,,,,,
10/13/2025 20:12:30,Kruskal,8x8,6245,,,,,,,,,,,,
10/13/2025 20:12:37,Wilson,8x8,6460,,,,,,,,,,,,
10/13/2025 20:12:45,Hunt & Kill,8x8,8150,,,,,,,,,,,,
10/13/2025 20:12:52,Aldous-Broder,8x8,6144,,,,,,,,,,,,
10/13/2025 20:13:29,Kruskal,8x8,5222,,,,,,,,,,,,
10/13/2025 20:13:44,DFS,8x8,14346,,,,,,,,,,,,
10/13/2025 20:13:56,Wilson,8x8,24115,,,,,,,,,,,,
10/13/2025 20:13:57,Aldous-Broder,8x8,13380,,,,,,,,,,,,
10/13/2025 20:14:02,Prim,8x8,4039,,,,,,,,,,,,
10/13/2025 20:14:05,Hunt & Kill,8x8,6878,,,,,,,,,,,,
10/13/2025 20:14:14,DFS,8x8,7695,,,,,,,,,,,,
10/13/2025 20:14:15,Wilson,8x8,12810,,,,,,,,,,,,
10/13/2025 20:14:22,Prim,8x8,7145,,,,,,,,,,,,
10/13/2025 20:14:25,Hunt & Kill,8x8,8868,,,,,,,,,,,,
10/13/2025 20:14:30,Kruskal,8x8,4090,,,,,,,,,,,,
10/13/2025 20:14:31,Aldous-Broder,8x8,7855,,,,,,,,,,,,
10/13/2025 20:14:36,DFS,8x8,5761,,,,,,,,,,,,
10/13/2025 20:14:39,Aldous-Broder,8x8,7573,,,,,,,,,,,,
10/13/2025 20:14:41,Prim,8x8,3355,,,,,,,,,,,,
10/13/2025 20:14:45,DFS,8x8,5025,,,,,,,,,,,,
10/13/2025 20:14:49,Prim,8x8,8208,,,,,,,,,,,,
10/13/2025 20:14:52,Wilson,8x8,5860,,,,,,,,,,,,
10/13/2025 20:14:56,Kruskal,8x8,3653,,,,,,,,,,,,
10/13/2025 20:15:01,DFS,8x8,12069,,,,,,,,,,,,
10/13/2025 20:15:04,Hunt & Kill,8x8,6060,,,,,,,,,,,,
10/13/2025 20:15:08,Kruskal,8x8,5931,,,,,,,,,,,,
10/13/2025 20:15:11,Aldous-Broder,8x8,5573,,,,,,,,,,,,
10/13/2025 20:15:14,Wilson,8x8,5028,,,,,,,,,,,,
10/13/2025 20:15:16,Aldous-Broder,8x8,6077,,,,,,,,,,,,
10/13/2025 20:15:22,Prim,8x8,4992,,,,,,,,,,,,
10/13/2025 20:15:25,Hunt & Kill,8x8,10631,,,,,,,,,,,,
10/13/2025 20:15:36,Aldous-Broder,8x8,10548,,,,,,,,,,,,
10/13/2025 20:15:43,Wilson,8x8,5397,,,,,,,,,,,,
10/13/2025 20:15:52,Prim,8x8,6347,,,,,,,,,,,,
10/13/2025 20:16:02,Hunt & Kill,8x8,11599,,,,,,,,,,,,
10/13/2025 20:16:13,DFS,8x8,9918,,,,,,,,,,,,
10/13/2025 20:16:28,Kruskal,8x8,8831,,,,,,,,,,,,
10/13/2025 20:16:31,Kruskal,8x8,7497,,,,,,,,,,,,
10/13/2025 20:16:45,Aldous-Broder,8x8,12966,,,,,,,,,,,,
10/13/2025 20:16:49,DFS,8x8,3315,,,,,,,,,,,,
10/13/2025 20:16:56,Wilson,8x8,6180,,,,,,,,,,,,
10/13/2025 20:17:05,Hunt & Kill,8x8,7930,,,,,,,,,,,,
10/13/2025 20:17:14,Prim,8x8,8625,,,,,,,,,,,,
10/13/2025 20:17:19,Hunt & Kill,8x8,5047,,,,,,,,,,,,
10/13/2025 20:17:24,Prim,8x8,4279,,,,,,,,,,,,
10/13/2025 20:17:30,Kruskal,8x8,5531,,,,,,,,,,,,
10/13/2025 20:17:43,Wilson,8x8,11897,,,,,,,,,,,,
10/13/2025 20:17:53,DFS,8x8,9149,,,,,,,,,,,,
10/13/2025 20:17:59,Aldous-Broder,8x8,5975,,,,,,,,,,,,
10/13/2025 20:18:10,Prim,8x8,7106,,,,,,,,,,,,
10/13/2025 20:18:23,Hunt & Kill,8x8,14274,,,,,,,,,,,,
10/13/2025 20:18:30,Kruskal,8x8,7014,,,,,,,,,,,,
10/13/2025 20:18:37,Aldous-Broder,8x8,6234,,,,,,,,,,,,
10/13/2025 20:18:45,Wilson,8x8,7063,,,,,,,,,,,,
10/13/2025 20:18:56,DFS,8x8,9781,,,,,,,,,,,,
10/13/2025 20:19:03,Prim,8x8,6346,,,,,,,,,,,,
10/13/2025 20:19:09,Wilson,8x8,5448,,,,,,,,,,,,
10/13/2025 20:19:19,DFS,8x8,8559,,,,,,,,,,,,
10/13/2025 20:19:25,Hunt & Kill,8x8,5049,,,,,,,,,,,,
10/13/2025 20:19:34,Kruskal,8x8,7282,,,,,,,,,,,,
10/13/2025 20:19:45,Aldous-Broder,8x8,10996,,,,,,,,,,,,
10/13/2025 20:19:54,DFS,8x8,8663,,,,,,,,,,,,
10/13/2025 20:19:59,Aldous-Broder,8x8,4981,,,,,,,,,,,,
10/13/2025 20:20:09,Kruskal,8x8,8347,,,,,,,,,,,,
10/13/2025 20:20:16,Prim,8x8,6548,,,,,,,,,,,,
10/13/2025 20:20:22,Wilson,8x8,5679,,,,,,,,,,,,
10/13/2025 20:20:38,Hunt & Kill,8x8,14200,,,,,,,,,,,,
10/13/2025 20:20:47,Kruskal,8x8,8029,,,,,,,,,,,,
10/13/2025 20:20:55,DFS,8x8,7662,,,,,,,,,,,,
10/13/2025 20:21:03,Aldous-Broder,8x8,7065,,,,,,,,,,,,
10/13/2025 20:21:14,Hunt & Kill,8x8,10575,,,,,,,,,,,,
10/13/2025 20:21:20,Prim,8x8,4430,,,,,,,,,,,,
10/13/2025 20:21:25,Wilson,8x8,5361,,,,,,,,,,,,
10/13/2025 20:21:33,Wilson,8x8,6990,,,,,,,,,,,,
10/13/2025 20:21:42,Prim,8x8,7185,,,,,,,,,,,,
10/13/2025 20:21:55,Hunt & Kill,8x8,6833,,,,,,,,,,,,
10/13/2025 20:22:05,DFS,8x8,8565,,,,,,,,,,,,
10/13/2025 20:22:13,Aldous-Broder,8x8,5930,,,,,,,,,,,,
10/13/2025 20:22:18,Kruskal,8x8,5046,,,,,,,,,,,,
10/13/2025 20:22:27,Hunt & Kill,8x8,8365,,,,,,,,,,,,
10/13/2025 20:22:34,Prim,8x8,6447,,,,,,,,,,,,
10/13/2025 20:22:40,Kruskal,8x8,5055,,,,,,,,,,,,
10/13/2025 20:23:03,DFS,8x8,15543,,,,,,,,,,,,
10/13/2025 20:23:10,Wilson,8x8,7497,,,,,,,,,,,,
10/13/2025 20:23:16,Aldous-Broder,8x8,5260,,,,,,,,,,,,
10/13/2025 20:23:26,DFS,8x8,8897,,,,,,,,,,,,
10/13/2025 20:23:36,Kruskal,8x8,7481,,,,,,,,,,,,
10/13/2025 20:23:44,Hunt & Kill,8x8,9545,,,,,,,,,,,,
10/13/2025 20:23:49,Wilson,8x8,4428,,,,,,,,,,,,
10/13/2025 20:23:55,Prim,8x8,5398,,,,,,,,,,,,
10/13/2025 20:24:06,Aldous-Broder,8x8,10228,,,,,,,,,,,,
10/13/2025 20:24:16,Aldous-Broder,8x8,8230,,,,,,,,,,,,
10/13/2025 20:30:39,DFS,8x8,10868,,,,,,,,,,,,
10/13/2025 20:30:47,Prim,8x8,7517,,,,,,,,,,,,
10/13/2025 20:31:06,Aldous-Broder,8x8,13158,,,,,,,,,,,,
10/13/2025 20:31:15,Kruskal,8x8,12811,,,,,,,,,,,,
10/13/2025 20:31:23,Wilson,8x8,7167,,,,,,,,,,,,
10/13/2025 20:31:29,Hunt & Kill,8x8,5637,,,,,,,,,,,,
10/13/2025 20:31:47,DFS,8x8,17436,,,,,,,,,,,,
10/13/2025 20:31:53,Prim,8x8,4456,,,,,,,,,,,,
10/13/2025 20:32:08,Hunt & Kill,8x8,14573,,,,,,,,,,,,
10/13/2025 20:32:21,Aldous-Broder,8x8,11660,,,,,,,,,,,,
10/13/2025 20:32:27,Kruskal,8x8,5387,,,,,,,,,,,,
10/13/2025 20:32:33,Wilson,8x8,5535,,,,,,,,,,,,
10/13/2025 20:32:48,Hunt & Kill,8x8,14524,,,,,,,,,,,,
10/13/2025 20:38:37,Hunt & Kill,8x8,18429,,,,,,,,,,,,
10/13/2025 20:38:45,Kruskal,8x8,6934,,,,,,,,,,,,
10/13/2025 20:38:50,Wilson,8x8,3943,,,,,,,,,,,,
10/13/2025 20:38:55,Aldous-Broder,8x8,3095,,,,,,,,,,,,
10/13/2025 20:39:02,Prim,8x8,5064,,,,,,,,,,,,
10/13/2025 20:40:43,Hunt & Kill,8x8,3720,,,,,,,,,,,,
10/13/2025 20:40:49,Aldous-Broder,8x8,5262,,,,,,,,,,,,
10/13/2025 20:40:58,Wilson,8x8,7846,,,,,,,,,,,,
10/13/2025 20:41:04,Prim,8x8,5046,,,,,,,,,,,,
10/13/2025 20:41:16,Kruskal,8x8,11982,,,,,,,,,,,,
10/13/2025 20:41:17,Aldous-Broder,8x8,29170,,,,,,,,,,,,
10/13/2025 20:41:24,DFS,8x8,7148,,,,,,,,,,,,
10/13/2025 20:41:39,Kruskal,8x8,6281,,,,,,,,,,,,
10/13/2025 20:41:44,Aldous-Broder,8x8,4095,,,,,,,,,,,,
10/13/2025 20:41:50,Hunt & Kill,8x8,5114,,,,,,,,,,,,
10/13/2025 20:41:54,Prim,8x8,3278,,,,,,,,,,,,
10/13/2025 20:41:59,Wilson,8x8,5064,,,,,,,,,,,,
10/13/2025 20:42:06,Hunt & Kill,8x8,6147,,,,,,,,,,,,
10/13/2025 20:42:14,Kruskal,8x8,7449,,,,,,,,,,,,
10/13/2025 20:42:21,DFS,8x8,6629,,,,,,,,,,,,
10/13/2025 20:42:27,Prim,8x8,5681,,,,,,,,,,,,
10/13/2025 20:42:39,Aldous-Broder,8x8,11799,,,,,,,,,,,,
10/13/2025 20:44:13,DFS,8x8,8700,,,,,,,,,,,,
10/13/2025 21:07:01,DFS,8x8,5786,,,,,,,,,,,,
10/13/2025 21:07:07,Aldous-Broder,8x8,4956,,,,,,,,,,,,
10/13/2025 21:07:35,Hunt & Kill,8x8,25964,,,,,,,,,,,,
10/13/2025 21:07:42,Prim,8x8,5590,,,,,,,,,,,,
10/13/2025 21:07:49,Wilson,8x8,5353,,,,,,,,,,,,
10/13/2025 21:07:59,Kruskal,8x8,6911,,,,,,,,,,,,
10/13/2025 21:10:03,Wilson,8x8,5731,,,,,,,,,,,,
10/13/2025 21:10:18,Hunt & Kill,8x8,14025,,,,,,,,,,,,
10/13/2025 21:51:19,Prim,8x8,2917,,,,,,,,,,,,
10/13/2025 21:51:26,Aldous-Broder,8x8,2630,,,,,,,,,,,,
10/13/2025 21:51:31,Hunt & Kill,8x8,5298,,,,,,,,,,,,
10/13/2025 21:51:50,Wilson,8x8,2975,,,,,,,,,,,,
10/13/2025 22:09:10,Hunt & Kill,8x8,5720,,,,,,,,,,,,
10/13/2025 22:09:16,Wilson,8x8,5377,,,,,,,,,,,,
10/13/2025 22:09:24,Aldous-Broder,8x8,8160,,,,,,,,,,,,
10/13/2025 22:09:38,DFS,8x8,6027,,,,,,,,,,,,
10/13/2025 22:09:44,Prim,8x8,4178,,,,,,,,,,,,
10/13/2025 22:09:52,Prim,8x8,8362,,,,,,,,,,,,
10/13/2025 22:09:58,Wilson,8x8,5677,,,,,,,,,,,,
10/13/2025 22:10:13,Hunt & Kill,8x8,14278,,,,,,,,,,,,
10/13/2025 22:11:29,Kruskal,8x8,4345,,,,,,,,,,,,
10/13/2025 22:11:33,DFS,8x8,3428,,,,,,,,,,,,
10/13/2025 22:11:39,Aldous-Broder,8x8,4462,,,,,,,,,,,,
10/13/2025 22:11:42,Prim,8x8,3129,,,,,,,,,,,,
10/13/2025 22:11:49,Hunt & Kill,8x8,6362,,,,,,,,,,,,
10/13/2025 22:11:54,Wilson,8x8,3594,,,,,,,,,,,,
10/13/2025 22:12:05,DFS,8x8,9796,,,,,,,,,,,,
10/13/2025 22:12:09,Kruskal,8x8,3579,,,,,,,,,,,,
10/13/2025 22:12:15,Aldous-Broder,8x8,3895,,,,,,,,,,,,
10/13/2025 22:12:19,Hunt & Kill,8x8,4130,,,,,,,,,,,,
10/13/2025 22:12:24,Wilson,8x8,3795,,,,,,,,,,,,
10/13/2025 22:12:29,Prim,8x8,4811,,,,,,,,,,,,
10/13/2025 22:12:40,DFS,8x8,11112,,,,,,,,,,,,
10/13/2025 22:13:41,Kruskal,8x8,4546,,,,,,,,,,,,
10/13/2025 22:13:46,Aldous-Broder,8x8,3877,,,,,,,,,,,,
10/13/2025 22:13:58,Hunt & Kill,8x8,9980,,,,,,,,,,,,
10/13/2025 22:14:00,Prim,8x8,3595,,,,,,,,,,,,
10/13/2025 22:14:05,Kruskal,8x8,2912,,,,,,,,,,,,
10/13/2025 22:14:09,Wilson,8x8,4510,,,,,,,,,,,,
10/13/2025 22:14:15,DFS,8x8,5029,,,,,,,,,,,,
10/13/2025 22:14:22,Aldous-Broder,8x8,6162,,,,,,,,,,,,
10/13/2025 22:14:28,DFS,8x8,5961,,,,,,,,,,,,
10/13/2025 22:14:34,Kruskal,8x8,4029,,,,,,,,,,,,
10/13/2025 22:14:37,Prim,8x8,3561,,,,,,,,,,,,
10/13/2025 22:14:44,Hunt & Kill,8x8,3962,,,,,,,,,,,,
10/13/2025 22:14:52,Wilson,8x8,8846,,,,,,,,,,,,
10/13/2025 22:15:00,Aldous-Broder,8x8,2696,,,,,,,,,,,,
10/13/2025 22:15:19,Aldous-Broder,8x8,6663,,,,,,,,,,,,
10/13/2025 22:15:25,Prim,8x8,5396,,,,,,,,,,,,
10/13/2025 22:15:33,DFS,8x8,6528,,,,,,,,,,,,
10/13/2025 22:15:37,Wilson,8x8,3875,,,,,,,,,,,,
10/13/2025 22:15:41,Hunt & Kill,8x8,3295,,,,,,,,,,,,
10/13/2025 22:15:46,Kruskal,8x8,3295,,,,,,,,,,,,
10/13/2025 22:15:53,Prim,8x8,6963,,,,,,,,,,,,
10/13/2025 22:15:58,Aldous-Broder,8x8,4294,,,,,,,,,,,,
10/13/2025 22:16:09,DFS,8x8,9894,,,,,,,,,,,,
10/13/2025 22:16:26,Prim,8x8,4849,,,,,,,,,,,,
10/13/2025 22:16:32,Hunt & Kill,8x8,6957,,,,,,,,,,,,
10/13/2025 22:16:35,Kruskal,8x8,2368,,,,,,,,,,,,
10/13/2025 22:16:39,Aldous-Broder,8x8,2833,,,,,,,,,,,,
10/13/2025 22:16:41,DFS,8x8,2222,,,,,,,,,,,,
10/13/2025 22:16:47,Wilson,8x8,4738,,,,,,,,,,,,
10/13/2025 22:16:50,DFS,8x8,3285,,,,,,,,,,,,
10/13/2025 22:16:59,Hunt & Kill,8x8,7621,,,,,,,,,,,,
10/13/2025 22:17:00,Prim,8x8,2115,,,,,,,,,,,,
10/13/2025 22:17:06,Aldous-Broder,8x8,3149,,,,,,,,,,,,
10/13/2025 22:17:13,Kruskal,8x8,6127,,,, ,,,,,,,,
10/13/2025 22:17:17,Wilson,8x8,3812,,,,,,,,,,,,
10/13/2025 22:17:22,Aldous-Broder,8x8,3661,,,,,,,,,,,,
10/13/2025 22:19:19,Kruskal,8x8,4763,,,,,,,,,,,,
10/13/2025 22:19:29,Hunt & Kill,8x8,8128,,,,,,,,,,,,
10/13/2025 22:19:35,Hunt & Kill,8x8,6279,,,,,,,,,,,,
10/13/2025 22:52:14,Prim,8x8,5154,,,,,,,,,,,,
10/13/2025 22:52:29,DFS,8x8,12474,,,,,,,,,,,,
10/13/2025 22:52:33,Hunt & Kill,8x8,3980,,,,,,,,,,,,
10/13/2025 22:52:39,Kruskal,8x8,5701,,,,,,,,,,,,
10/13/2025 22:52:43,Wilson,8x8,3163,,,,,,,,,,,,
10/13/2025 22:52:51,Aldous-Broder,8x8,7368,,,,,,,,,,,,
10/13/2025 22:52:59,DFS,8x8,6733,,,,,,,,,,,,
10/13/2025 22:53:05,Prim,8x8,5683,,,,,,,,,,,,
10/13/2025 22:53:14,Aldous-Broder,8x8,7266,,,,,,,,,,,,
10/13/2025 22:53:22,Kruskal,8x8,5933,,,,,,,,,,,,
10/13/2025 22:53:25,Wilson,8x8,4447,,,,,,,,,,,,
10/13/2025 22:53:30,Hunt & Kill,8x8,5050,,,,,,,,,,,,
10/13/2025 22:53:45,DFS,8x8,14168,,,,,,,,,,,,
10/13/2025 22:53:53,Kruskal,8x8,5548,,,,,,,,,,,,
10/13/2025 22:53:55,Hunt & Kill,8x8,3400,,,,,,,,,,,,
10/13/2025 22:54:01,Prim,8x8,5416,,,,,,,,,,,,
10/13/2025 22:54:06,Wilson,8x8,4399,,,,,,,,,,,,
10/13/2025 22:54:12,Aldous-Broder,8x8,5163,,,,,,,,,,,,
10/13/2025 22:54:22,Hunt & Kill,8x8,9767,,,,,,,,,,,,
10/13/2025 22:54:27,Kruskal,8x8,4333,,,,,,,,,,,,
10/13/2025 22:54:35,Aldous-Broder,8x8,6883,,,,,,,,,,,,
10/13/2025 22:54:39,Prim,8x8,3883,,,,,,,,,,,,
10/13/2025 22:54:46,DFS,8x8,6368,,,,,,,,,,,,
10/13/2025 22:54:54,Wilson,8x8,6697,,,,,,,,,,,,
10/13/2025 22:54:58,Wilson,8x8,3832,,,,,,,,,,,,
10/13/2025 22:55:10,Hunt & Kill,8x8,11184,,,,,,,,,,,,
10/13/2025 22:55:16,Kruskal,8x8,5681,,,,,,,,,,,,
10/13/2025 22:55:21,DFS,8x8,4696,,,,,,,,,,,,
10/13/2025 22:55:29,Aldous-Broder,8x8,7080,,,,,,,,,,,,
10/13/2025 22:55:34,Prim,8x8,4996,,,,,,,,,,,,
10/13/2025 22:55:40,Aldous-Broder,8x8,5233,,,,,,,,,,,,
10/13/2025 22:55:47,Kruskal,8x8,6250,,,,,,,,,,,,
10/13/2025 22:56:00,Wilson,8x8,12168,,,,,,,,,,,,
10/13/2025 22:56:13,DFS,8x8,13268,,,,,,,,,,,,
10/13/2025 22:56:18,Prim,8x8,3448,,,,,,,,,,,,
10/13/2025 22:56:24,Hunt & Kill,8x8,5433,,,,,,,,,,,,
10/13/2025 22:56:34,DFS,8x8,8051,,,,,,,,,,,,
10/13/2025 22:56:41,Kruskal,8x8,5867,,,,,,,,,,,,
10/13/2025 22:56:45,Prim,8x8,3449,,,,,,,,,,,,
10/13/2025 22:56:56,Aldous-Broder,8x8,9652,,,,,,,,,,,,
10/13/2025 22:57:01,Hunt & Kill,8x8,4684,,,,,,,,,,,,
10/13/2025 22:57:07,Wilson,8x8,4746,,,,,,,,,,,,
10/13/2025 22:57:11,Kruskal,8x8,3797,,,,,,,,,,,,
10/13/2025 22:57:26,Hunt & Kill,8x8,14188,,,,,,,,,,,,
10/13/2025 22:57:30,Prim,8x8,3532,,,,,,,,,,,,
10/13/2025 22:57:38,Aldous-Broder,8x8,7099,,,,,,,,,,,,
10/13/2025 22:57:44,Wilson,8x8,6150,,,,,,,,,,,,
10/13/2025 22:57:49,DFS,8x8,4130,,,,,,,,,,,,
10/13/2025 22:57:57,Aldous-Broder,8x8,7081,,,,,,,,,,,,
10/13/2025 22:58:03,Wilson,8x8,5813,,,,,,,,,,,,
10/13/2025 22:58:14,Hunt & Kill,8x8,10850,,,,,,,,,,,,
10/13/2025 22:58:20,Kruskal,8x8,5682,,,,,,,,,,,,
10/13/2025 22:58:30,DFS,8x8,8848,,,,,,,,,,,,
10/13/2025 22:58:37,Prim,8x8,6302,,,,,,,,,,,,
10/13/2025 22:58:43,Prim,8x8,4350,,,,,,,,,,,,
10/13/2025 22:58:54,Aldous-Broder,8x8,10553,,,,,,,,,,,,
10/13/2025 22:59:02,Hunt & Kill,8x8,7451,,,,,,,,,,,,
10/13/2025 22:59:08,Kruskal,8x8,5003,,,,,, ,,,,,,
10/13/2025 22:59:15,Wilson,8x8,5718,,,,,,,,,,,,
10/13/2025 22:59:22,DFS,8x8,6870,,,,,,,,,,,,
10/13/2025 22:59:32,Prim,8x8,6704,,,,,,,,,,,,
10/13/2025 22:59:37,DFS,8x8,5338,,,,,,,,,,,,
10/13/2025 22:59:43,Aldous-Broder,8x8,5051,,,,,,,,,,,,
10/13/2025 22:59:47,Kruskal,8x8,3401,,,,,,,,,,,,
10/13/2025 22:59:51,Hunt & Kill,8x8,3433,,,,,,,,,,,,
10/13/2025 22:59:56,Wilson,8x8,3835,,,,,,,,,,,,
10/13/2025 23:00:02,Wilson,8x8,5184,,,,,,,,,,,,
10/13/2025 23:00:06,Prim,8x8,4130,,,,,,,,,,,,
10/13/2025 23:00:19,Kruskal,8x8,11940,,,,,,,,,,,,
10/13/2025 23:00:25,Hunt & Kill,8x8,5988,,,,,,,,,,,,
10/13/2025 23:00:34,DFS,8x8,8452,,,,,,,,,,,,
10/13/2025 23:00:38,Aldous-Broder,8x8,3630,,,,,,,,,,,,
10/13/2025 23:00:46,Prim,8x8,6871,,,,,,,,,,,,
10/13/2025 23:00:52,DFS,8x8,4547,,,,,,,,,,,,
10/13/2025 23:00:59,Aldous-Broder,8x8,5674,,,,,,,,,,,,
10/13/2025 23:01:02,Kruskal,8x8,3983,,,,,,,,,,,,
10/13/2025 23:01:06,Wilson,8x8,3452,,,,,,,,,,,,
10/13/2025 23:01:14,Hunt & Kill,8x8,7002,,,,,,,,,,,,
10/13/2025 23:01:18,Kruskal,8x8,3267,,,,,,,,,,,,
10/13/2025 23:01:22,Wilson,8x8,3017,,,,,,,,,,,,
10/13/2025 23:01:26,Hunt & Kill,8x8,4616,,,,,,,,,,,,
10/13/2025 23:01:39,DFS,8x8,9198,,,,,,,,,,,,
10/13/2025 23:01:46,Aldous-Broder,8x8,6382,,,,,,,,,,,,
10/13/2025 23:01:50,Prim,8x8,3666,,,,,,,,,,,,
10/13/2025 23:01:53,Wilson,8x8,2928,,,,,,,,,,,,
10/13/2025 23:02:00,Kruskal,8x8,5565,,,,,,,,,,,,
10/13/2025 23:02:07,Prim,8x8,5615,,,,,,,,,,,,
10/13/2025 23:02:26,Hunt & Kill,8x8,16592,,,,,,,,,,,,
10/13/2025 23:02:30,DFS,8x8,3661,,,,,,,,,,,,
10/13/2025 23:02:37,Aldous-Broder,8x8,6630,,,,,,,,,,,,
10/13/2025 23:02:41,Prim,8x8,3450,,,,,,,,,,,,
10/13/2025 23:02:46,Kruskal,8x8,3948,,,,,,,,,,,,
10/13/2025 23:02:50,Wilson,8x8,3865,,,,,,,,,,,,
10/13/2025 23:02:56,Aldous-Broder,8x8,5148,,,,,,,,,,,,
10/13/2025 23:03:01,DFS,8x8,4811,,,,,,,,,,,,
10/13/2025 23:03:05,Hunt & Kill,8x8,3598,,,,,,,,,,,,
10/13/2025 23:03:12,Aldous-Broder,8x8,6764,,,,,,,,,,,,
10/13/2025 23:03:16,Wilson,8x8,3064,,,,,,,,,,,,
10/13/2025 23:03:21,Hunt & Kill,8x8,5081,,,,,,,,,,,,
10/13/2025 23:03:25,Prim,8x8,3349,,,,,,,,,,,,
10/13/2025 23:03:33,Kruskal,8x8,6484,,,,,,,,,,,,
10/13/2025 23:03:42,DFS,8x8,9185,,,,,,,,,,,,
10/13/2025 23:03:52,DFS,8x8,8867,,,,,,,,,,,,
10/13/2025 23:04:07,Kruskal,8x8,5915,,,,,,,,,,,,
10/13/2025 23:04:14,Hunt & Kill,8x8,5519,,,,,,,,,,,,
10/13/2025 23:04:18,Aldous-Broder,8x8,4328,,,,,,,,,,,,
10/13/2025 23:04:22,Wilson,8x8,3210,,,,,,,,,,,,
10/13/2025 23:04:26,Prim,8x8,3230,,,,,,,,,,,,
10/13/2025 23:04:35,Aldous-Broder,8x8,8781,,,,,,,,,,,,
10/13/2025 23:04:40,Prim,8x8,4246,,,,,,,,,,,,
10/13/2025 23:04:45,DFS,8x8,4948,,,,,,,,,,,,
10/13/2025 23:04:53,Hunt & Kill,8x8,7632,,,,,,,,,,,,
10/13/2025 23:04:57,Kruskal,8x8,3178,,,,,,,,,,,,
10/13/2025 23:05:00,Wilson,8x8,2612,,,,,,,,,,,,
10/13/2025 23:05:05,Wilson,8x8,5060,,,,,,,,,,,,
10/13/2025 23:05:11,Aldous-Broder,8x8,4600,,,,,,,,,,,,
10/13/2025 23:05:19,DFS,8x8,7563,,,,,,,,,,,,
10/13/2025 23:05:24,Prim,8x8,4799,,,,,,,,,,,,
10/13/2025 23:05:28,Kruskal,8x8,2933,,,,,,,,,,,,
10/13/2025 23:05:33,Hunt & Kill,8x8,5166,,,,,,,,,,,,
10/13/2025 23:05:37,Hunt & Kill,8x8,3114,,,,,,,,,,,,
10/13/2025 23:05:42,Aldous-Broder,8x8,4650,,,,,,,,,,,,
10/13/2025 23:05:47,Prim,8x8,4448,,,,,,,,,,,,
10/13/2025 23:05:53,Kruskal,8x8,5564,,,,,,,,,,,,
10/13/2025 23:05:58,Wilson,8x8,3482,,,,,,,,,,,,
10/13/2025 23:06:05,DFS,8x8,6967,,,,,,,,,,,,
10/13/2025 23:06:13,DFS,8x8,6566,,,,,,,,,,,,
10/13/2025 23:06:18,Prim,8x8,4147,,,,,,,,,,,,
10/13/2025 23:06:22,Kruskal,8x8,3914,,,,,,,,,,,,
10/13/2025 23:06:28,Aldous-Broder,8x8,4716,,,,,,,,,,,,
10/13/2025 23:06:31,Wilson,8x8,2730,,,,,,,,,,,,
10/13/2025 23:06:39,Hunt & Kill,8x8,7048,,,,,,,,,,,,
10/13/2025 23:06:44,Prim,8x8,4115,,,,,,,,,,,,
10/13/2025 23:06:51,Aldous-Broder,8x8,5082,,,,,,,,,,,,
10/13/2025 23:06:55,Kruskal,8x8,3698,,,,,,,,,,,,
10/13/2025 23:07:00,Wilson,8x8,4181,,,,,,,,,,,,
10/13/2025 23:07:24,Wilson,8x8,5309,,,,,,,,,,,,
10/13/2025 23:07:32,DFS,8x8,8567,,,,,,,,,,,,
10/13/2025 23:07:37,Hunt & Kill,8x8,4499,,,,,,,,,,,,
10/13/2025 23:07:41,Prim,8x8,3799,,,,,,,,,,,,
10/13/2025 23:07:46,Aldous-Broder,8x8,4613,,,,,,,,,,,,
10/13/2025 23:07:52,Kruskal,8x8,5097,,,,,,,,,,,,
10/13/2025 23:07:59,Wilson,8x8,6579,,,,,,,,,,,,
10/13/2025 23:08:07,DFS,8x8,7713,,,,,,,,,,,,
10/13/2025 23:08:11,Kruskal,8x8,3382,,,,,,,,,,,,
10/13/2025 23:19:40,DFS,8x8,5374,,,,,,,,,,,,
10/13/2025 23:19:47,Wilson,8x8,3905,,,,,,,,,,,,
10/13/2025 23:19:53,Prim,8x8,4177,,,,,,,,,,,,
10/13/2025 23:19:59,Kruskal,8x8,3893,,,,,,,,,,,,
10/13/2025 23:20:05,Aldous-Broder,8x8,5806,,,,,,,,,,,,
10/13/2025 23:20:14,Hunt & Kill,8x8,7427,,,,,,,,,,,,
10/13/2025 23:20:19,Wilson,8x8,4060,,,,,,,,,,,,
10/13/2025 23:20:23,Kruskal,8x8,4102,,,,,,,,,,,,
